메이커,모델,스펙,배기량,기통,변속기,연료,CITY연비,HWY연비,CO2배출량
BMW,428I,COMPACT,2,4,CVT,고급유,9.6,14.1,205
BMW,428I,COMPACT,2,4,MT,고급유,9.2,14.7,207
BMW,428I,SUBCOMPACT,2,4,CVT,고급유,8.9,13.3,221
BMW,428I,COMPACT,2,4,CVT,고급유,9.4,13.9,209
BMW,428I,COMPACT,2,4,CVT,고급유,9.4,13.9,209
BMW,435I,SUBCOMPACT,3,6,CVT,고급유,8.5,13.2,228
BMW,435I,COMPACT,3,6,CVT,고급유,8.8,13.5,221
BMW,435I,COMPACT,3,6,MT,고급유,8.7,12.8,225
BMW,435I,COMPACT,3,6,CVT,고급유,8.8,13.5,221
BMW,435I,SUBCOMPACT,3,6,CVT,고급유,8.3,12.3,237
BMW,435I,COMPACT,3,6,CVT,고급유,8.4,12.8,230
BMW,435I,COMPACT,3,6,MT,고급유,8.3,12,237
BMW,435I,COMPACT,3,6,CVT,고급유,8.4,12.8,230
BMW,528I,MID_SIZE,2,4,CVT,고급유,9.6,14.1,205
BMW,528I,MID_SIZE,2,4,CVT,고급유,9.4,13.9,209
BMW,535D,MID_SIZE,3,6,CVT,경유,10.9,15.9,213
BMW,535I,MID_SIZE,3,6,CVT,고급유,8.3,12.3,237
BMW,535I,FULL_SIZE,3,6,CVT,고급유,7.8,11.2,253
BMW,550I,MID_SIZE,4.4,8,CVT,고급유,6.9,10.3,283
BMW,550I,FULL_SIZE,4.4,8,CVT,고급유,6.6,10.2,294
BMW,640I,SUBCOMPACT,3,6,CVT,고급유,8.3,12.3,237
BMW,640I,COMPACT,3,6,CVT,고급유,8.3,12.3,237
BMW,650I,SUBCOMPACT,4.4,8,CVT,고급유,6.6,10.2,294
BMW,650I,COMPACT,4.4,8,CVT,고급유,6.9,10.3,283
BMW,650I,COMPACT,4.4,8,CVT,고급유,6.6,10.2,294
BMW,740LD,FULL_SIZE,3,6,CVT,경유,9.8,14.1,238
BMW,740LI,FULL_SIZE,3,6,CVT,고급유,8.3,12.3,237
BMW,750I,FULL_SIZE,4.4,8,CVT,고급유,6.6,10.2,294
BMW,750LI,FULL_SIZE,4.4,8,CVT,고급유,6.6,10.2,294
BMW,760LI,FULL_SIZE,6,12,CVT,고급유,5.3,8.6,356
BMW,ACTIVEHYBRID,COMPACT,3,6,CVT,고급유,10.3,13.3,200
BMW,ACTIVEHYBRID,MID_SIZE,3,6,CVT,고급유,9.4,12.7,216
BMW,ACTIVEHYBRID,FULL_SIZE,3,6,CVT,고급유,9.4,13,214
BMW,ALPINA,COMPACT,4.4,8,CVT,고급유,6.6,10.2,294
BMW,ALPINA,FULL_SIZE,4.4,8,CVT,고급유,6.6,10.2,294
BMW,ALPINA,FULL_SIZE,4.4,8,CVT,고급유,6.6,10.2,294
BMW,M235I,SUBCOMPACT,3,6,CVT,고급유,8.5,12.3,235
BMW,M235I,SUBCOMPACT,3,6,MT,고급유,8.1,11.1,248
BMW,M235I,SUBCOMPACT,3,6,CVT,고급유,8.5,12.3,235
BMW,M235I,SUBCOMPACT,3,6,MT,고급유,8.4,11.8,239
BMW,M235I,SUBCOMPACT,3,6,CVT,고급유,8.4,12.8,230
BMW,M3,COMPACT,3,6,AT,고급유,7,10.4,278
BMW,M3,COMPACT,3,6,MT,고급유,7.3,11.1,267
BMW,M4,SUBCOMPACT,3,6,AT,고급유,7.1,10.3,278
BMW,M4,SUBCOMPACT,3,6,MT,고급유,7.1,11.1,271
BMW,M4,COMPACT,3,6,AT,고급유,7.1,10.3,278
BMW,M4,COMPACT,3,6,MT,고급유,7.3,11.1,267
BMW,M5,MID_SIZE,4.4,8,AT,고급유,5.8,8.7,338
BMW,M5,MID_SIZE,4.4,8,MT,고급유,6.2,9.3,315
BMW,M6,SUBCOMPACT,4.4,8,AT,고급유,5.8,8.7,338
BMW,M6,SUBCOMPACT,4.4,8,MT,고급유,6.2,9.3,315
BMW,M6,COMPACT,4.4,8,AT,고급유,5.8,8.7,338
BMW,M6,COMPACT,4.4,8,MT,고급유,6.2,9.3,315
BMW,M6,COMPACT,4.4,8,AT,고급유,5.8,8.7,338
BMW,M6,COMPACT,4.4,8,MT,고급유,6.2,9.3,315
BMW,X1,SUV ,2,4,CVT,고급유,9.4,13.9,209
BMW,X1,SUV ,3,6,CVT,고급유,7.6,11.2,258
BMW,X3,SUV ,2,4,CVT,경유,11.6,14.5,213
BMW,X3,SUV ,2,4,CVT,고급유,9,11.9,228
BMW,X3,SUV ,3,6,CVT,고급유,7.9,11.4,251
BMW,X4,SUV ,2,4,CVT,고급유,8.5,11.9,235
BMW,X4,SUV ,3,6,CVT,고급유,7.9,11.4,251
BMW,X5,SUV ,4.4,8,CVT,고급유,6,8.3,336
BMW,X5,SUV ,3,6,CVT,경유,10.1,13.9,235
BMW,X5,SUV ,3,6,CVT,고급유,7.7,11.2,255
BMW,X5,SUV ,4.4,8,CVT,고급유,6.2,9.2,317
BMW,X6,SUV ,4.4,8,CVT,고급유,6,8.3,336
BMW,X6,SUV ,3,6,CVT,고급유,7.7,11.2,255
BMW,X6,SUV ,4.4,8,CVT,고급유,6.2,9.2,317
BMW,Z4,TWO_SEATER,2,4,CVT,고급유,9.3,14.1,209
BMW,Z4,TWO_SEATER,2,4,MT,고급유,9.3,14.5,207
BMW,Z4,TWO_SEATER,3,6,AT,고급유,7.3,10,278
BMW,Z4,TWO_SEATER,3,6,MT,고급유,7.9,11.1,253
BMW,Z4,TWO_SEATER,3,6,AT,고급유,7.3,10,278
BMW,228I,SUBCOMPACT,2,4,CVT,고급유,10.1,15.4,197
BMW,228I,SUBCOMPACT,2,4,MT,고급유,9.3,14.3,211
BMW,228I,SUBCOMPACT,2,4,CVT,고급유,9.6,14.7,207
BMW,228I,SUBCOMPACT,2,4,CVT,고급유,9.5,14.5,209
BMW,320I,COMPACT,2,4,CVT,고급유,10.1,15.4,197
BMW,320I,COMPACT,2,4,MT,고급유,9.3,14.3,211
BMW,320I,COMPACT,2,4,CVT,고급유,9.6,14.7,207
BMW,328D,COMPACT,2,4,CVT,경유,13,17.5,183
BMW,328D,STATION WAGON ,2,4,CVT,경유,13,17.5,183
BMW,328I,COMPACT,2,4,CVT,고급유,9.5,14.5,209
BMW,328I,FULL_SIZE,2,4,CVT,고급유,9.5,14.5,209
BMW,328I,STATION WAGON ,2,4,CVT,고급유,9.5,14.5,209
BMW,335I,FULL_SIZE,3,6,CVT,고급유,8.3,12.7,238
BMW,340I,COMPACT,3,6,CVT,고급유,9.2,13.9,217
BMW,340I,COMPACT,3,6,MT,고급유,8.6,12.8,231
BMW,340I,COMPACT,3,6,CVT,고급유,9.2,13.7,216
BMW,340I,COMPACT,3,6,MT,고급유,8.4,12,241
BMW,428I,SUBCOMPACT,2,4,CVT,고급유,9.3,14.9,211
BMW,428I,COMPACT,2,4,CVT,고급유,10.1,15.4,197
BMW,428I,COMPACT,2,4,MT,고급유,9.3,14.3,211
BMW,428I,COMPACT,2,4,CVT,고급유,9.3,14.9,211
BMW,428I,COMPACT,2,4,MT,고급유,9.2,14.7,210
BMW,428I,SUBCOMPACT,2,4,CVT,고급유,8.8,14.1,221
BMW,428I,COMPACT,2,4,CVT,고급유,9.5,14.5,209
BMW,428I,COMPACT,2,4,CVT,고급유,9.5,14.5,209
BMW,435I,SUBCOMPACT,3,6,CVT,고급유,8.5,13.2,232
BMW,435I,COMPACT,3,6,CVT,고급유,8.6,13,232
BMW,435I,COMPACT,3,6,MT,고급유,8.3,11.9,246
BMW,435I,SUBCOMPACT,3,6,CVT,고급유,8.4,12.3,238
BMW,435I,COMPACT,3,6,CVT,고급유,8.3,12.7,238
BMW,435I,COMPACT,3,6,MT,고급유,8.1,11.9,247
BMW,435I,COMPACT,3,6,CVT,고급유,8.3,12.7,238
BMW,528I,MID_SIZE,2,4,CVT,고급유,9.5,14.5,209
BMW,535D,MID_SIZE,3,6,CVT,경유,10.9,15.9,212
BMW,535I,MID_SIZE,3,6,CVT,고급유,8.4,12.3,238
BMW,535I,FULL_SIZE,3,6,CVT,고급유,7.7,11,263
BMW,550I,MID_SIZE,4.4,8,CVT,고급유,6.9,10.4,288
BMW,550I,FULL_SIZE,4.4,8,CVT,고급유,7,10.8,283
BMW,640I,SUBCOMPACT,3,6,CVT,고급유,8.4,12.3,238
BMW,640I,COMPACT,3,6,CVT,고급유,8.4,12.3,238
BMW,650I,SUBCOMPACT,4.4,8,CVT,고급유,7,10.8,283
BMW,650I,COMPACT,4.4,8,CVT,고급유,6.9,10.4,288
BMW,650I,COMPACT,4.4,8,CVT,고급유,7,10.8,283
BMW,750I,FULL_SIZE,4.4,8,CVT,고급유,7,10.8,283
BMW,750LI,FULL_SIZE,4.4,8,CVT,고급유,7,10.8,283
BMW,ACTIVEHYBRID,MID_SIZE,3,6,CVT,고급유,9.4,12.7,219
BMW,ALPINA,COMPACT,4.4,8,CVT,고급유,7,10.8,283
BMW,M2,SUBCOMPACT,3,6,AT,고급유,8.5,11.4,244
BMW,M2,SUBCOMPACT,3,6,MT,고급유,7.9,10.9,260
BMW,M235I,SUBCOMPACT,3,6,CVT,고급유,8.6,13,232
BMW,M235I,SUBCOMPACT,3,6,MT,고급유,8.4,11.6,245
BMW,M235I,SUBCOMPACT,3,6,CVT,고급유,8.6,13,232
BMW,M235I,SUBCOMPACT,3,6,MT,고급유,8.3,11.9,246
BMW,M235I,SUBCOMPACT,3,6,CVT,고급유,8.3,12.7,238
BMW,M235I,SUBCOMPACT,3,6,CVT,고급유,8.3,12.7,238
BMW,M3,COMPACT,3,6,AT,고급유,7.1,10.3,284
BMW,M3,COMPACT,3,6,MT,고급유,7.3,11.1,271
BMW,M4,SUBCOMPACT,3,6,AT,고급유,7,10.4,282
BMW,M4,SUBCOMPACT,3,6,MT,고급유,7.1,11.1,278
BMW,M4,COMPACT,3,6,AT,고급유,7.1,10.3,284
BMW,M4,COMPACT,3,6,MT,고급유,7.3,11.1,271
BMW,M5,MID_SIZE,4.4,8,AT,고급유,5.8,8.7,344
BMW,M5,MID_SIZE,4.4,8,MT,고급유,6.2,9.2,321
BMW,M6,COMPACT,4.4,8,AT,고급유,5.8,8.7,344
BMW,M6,COMPACT,4.4,8,MT,고급유,6.2,9.2,321
BMW,M6,SUBCOMPACT,4.4,8,AT,고급유,5.8,8.7,344
BMW,M6,SUBCOMPACT,4.4,8,MT,고급유,6.2,9.2,321
BMW,M6,COMPACT,4.4,8,AT,고급유,5.8,8.7,344
BMW,M6,COMPACT,4.4,8,MT,고급유,6.2,9.2,321
BMW,X1,SUV ,2,4,CVT,고급유,9.3,13.5,215
BMW,X3,SUV ,2,4,CVT,경유,11.6,14.5,211
BMW,X3,SUV ,2,4,CVT,고급유,9,11.9,231
BMW,X3,SUV ,3,6,CVT,고급유,7.9,11.4,257
BMW,X4,SUV ,3,6,CVT,고급유,7.8,10.5,264
BMW,X4,SUV ,2,4,CVT,고급유,8.5,11.9,238
BMW,X4,SUV ,3,6,CVT,고급유,7.9,11.4,257
BMW,X5,SUV ,4.4,8,CVT,고급유,6,8.3,343
BMW,X5,SUV ,3,6,CVT,경유,10,13.2,233
BMW,X5,SUV ,3,6,CVT,고급유,7.7,10.3,269
BMW,X5,SUV ,4.4,8,CVT,고급유,6.4,8.8,322
BMW,X6,SUV ,4.4,8,CVT,고급유,6,8.3,343
BMW,X6,SUV ,3,6,CVT,고급유,7.7,10.3,269
BMW,X6,SUV ,4.4,8,CVT,고급유,6.4,8.8,322
BMW,Z4,TWO_SEATER,2,4,CVT,고급유,9.3,14.1,212
BMW,Z4,TWO_SEATER,2,4,MT,고급유,9.3,14.3,211
BMW,Z4,TWO_SEATER,3,6,AT,고급유,7.3,10,282
BMW,Z4,TWO_SEATER,3,6,AT,고급유,7.3,10,282
BMW,230I,SUBCOMPACT,2,4,CVT,고급유,10,13.9,207
BMW,230I,SUBCOMPACT,2,4,CVT,고급유,10.2,14.7,197
BMW,230I,SUBCOMPACT,2,4,MT,고급유,9,13.7,219
BMW,230I,SUBCOMPACT,2,4,CVT,고급유,9.5,13.5,213
BMW,230I,SUBCOMPACT,2,4,CVT,고급유,9.8,13.5,210
BMW,320I,COMPACT,2,4,CVT,고급유,10,15.4,200
BMW,320I,COMPACT,2,4,MT,고급유,9.8,14.9,202
BMW,320I,COMPACT,2,4,CVT,고급유,9.7,14.5,206
BMW,328D,COMPACT,2,4,CVT,경유,12.7,16.9,189
BMW,328D,STATION WAGON ,2,4,CVT,경유,12.7,16.9,189
BMW,330I,COMPACT,2,4,CVT,고급유,9.5,13.5,213
BMW,330I,FULL_SIZE,2,4,CVT,고급유,9.5,13.5,213
BMW,330I,STATION WAGON ,2,4,CVT,고급유,9.5,13.5,213
BMW,340I,COMPACT,3,6,CVT,고급유,9,12.8,224
BMW,340I,COMPACT,3,6,MT,고급유,8.2,12.2,242
BMW,340I,COMPACT,3,6,CVT,고급유,8.8,12.8,228
BMW,340I,COMPACT,3,6,MT,고급유,8.2,11.8,246
BMW,340I,FULL_SIZE,3,6,CVT,고급유,8.4,12.3,238
BMW,430I,SUBCOMPACT,2,4,CVT,고급유,9.4,13.7,211
BMW,430I,COMPACT,2,4,CVT,고급유,9.5,13.5,213
BMW,430I,COMPACT,2,4,CVT,고급유,9.5,13.5,213
BMW,440I,COMPACT,3,6,CVT,고급유,9,12.8,224
BMW,440I,COMPACT,3,6,MT,고급유,8.2,12.2,242
BMW,440I,SUBCOMPACT,3,6,CVT,고급유,8.4,12.3,238
BMW,440I,COMPACT,3,6,CVT,고급유,8.8,12.8,228
BMW,440I,COMPACT,3,6,MT,고급유,8.2,11.8,246
BMW,440I,COMPACT,3,6,CVT,고급유,8.8,12.8,228
BMW,530I,MID_SIZE,2,4,CVT,고급유,9.5,13.5,213
BMW,540I,MID_SIZE,3,6,CVT,고급유,8.8,12.8,228
BMW,640I,SUBCOMPACT,3,6,CVT,고급유,8.1,11.9,249
BMW,640I,COMPACT,3,6,CVT,고급유,8.1,11.9,249
BMW,650I,SUBCOMPACT,4.4,8,CVT,고급유,6.8,10.3,292
BMW,650I,COMPACT,4.4,8,CVT,고급유,7.2,11,273
BMW,650I,COMPACT,4.4,8,CVT,고급유,6.8,10.3,292
BMW,740LI,FULL_SIZE,3,6,CVT,고급유,8.4,12.3,238
BMW,750I,FULL_SIZE,4.4,8,CVT,고급유,7.2,11,273
BMW,750LI,FULL_SIZE,4.4,8,CVT,고급유,6.8,10.3,292
BMW,ALPINA,COMPACT,4.4,8,CVT,고급유,6.8,10.3,292
BMW,ALPINA,FULL_SIZE,4.4,8,CVT,고급유,6.8,10.3,292
BMW,M2,SUBCOMPACT,3,6,AT,고급유,8.5,11.2,245
BMW,M2,SUBCOMPACT,3,6,MT,고급유,7.6,10.9,267
BMW,M240I,SUBCOMPACT,3,6,CVT,고급유,9,12.8,224
BMW,M240I,SUBCOMPACT,3,6,MT,고급유,8.2,12.2,242
BMW,M240I,SUBCOMPACT,3,6,CVT,고급유,9,12.8,224
BMW,M240I,SUBCOMPACT,3,6,MT,고급유,8,11.9,250
BMW,M240I,SUBCOMPACT,3,6,CVT,고급유,8.8,12.8,228
BMW,M240I,SUBCOMPACT,3,6,CVT,고급유,8.8,12.8,228
BMW,M3,COMPACT,3,6,AT,고급유,7.1,10.3,284
BMW,M3,COMPACT,3,6,MT,고급유,7.3,11,273
BMW,M4,SUBCOMPACT,3,6,AT,고급유,7.1,10.4,283
BMW,M4,SUBCOMPACT,3,6,MT,고급유,7.3,11,273
BMW,M4,COMPACT,3,6,AT,고급유,7.1,10.3,284
BMW,M4,COMPACT,3,6,MT,고급유,7.3,11,273
BMW,M6,COMPACT,4.4,8,AT,고급유,5.8,8.6,343
BMW,M6,COMPACT,4.4,8,MT,고급유,6.2,9.2,324
BMW,M6,SUBCOMPACT,4.4,8,AT,고급유,5.8,8.6,343
BMW,M6,SUBCOMPACT,4.4,8,MT,고급유,6.2,9.2,324
BMW,M6,COMPACT,4.4,8,AT,고급유,5.8,8.6,343
BMW,M6,COMPACT,4.4,8,MT,고급유,6.2,9.2,324
BMW,M760I,FULL_SIZE,6.6,12,CVT,고급유,5.6,8.4,355
BMW,X1,SUV ,2,4,CVT,고급유,9.5,13.5,213
BMW,X3,SUV ,2,4,CVT,경유,11.5,14.1,211
BMW,X3,SUV ,2,4,CVT,고급유,9,11.8,233
BMW,X3,SUV ,3,6,CVT,고급유,7.9,11,260
BMW,X4,SUV ,3,6,CVT,고급유,7.9,11,260
BMW,X4,SUV ,2,4,CVT,고급유,8.5,11.6,240
BMW,X5,SUV ,4.4,8,CVT,고급유,6,8.3,341
BMW,X5,SUV ,3,6,CVT,경유,9.7,12.5,249
BMW,X5,SUV ,3,6,CVT,고급유,7.7,10.2,270
BMW,X5,SUV ,4.4,8,CVT,고급유,6.4,8.8,320
BMW,X6,SUV ,4.4,8,CVT,고급유,6,8.3,341
BMW,X6,SUV ,3,6,CVT,고급유,7.7,10.2,270
BMW,X6,SUV ,4.4,8,CVT,고급유,6.4,8.8,320
BMW,230I,SUBCOMPACT,2,4,CVT,고급유,10.2,14.7,197
BMW,230I,SUBCOMPACT,2,4,MT,고급유,9,13.7,219
BMW,230I,SUBCOMPACT,2,4,CVT,고급유,9.8,13.9,208
BMW,230I,SUBCOMPACT,2,4,CVT,고급유,10.1,14.1,202
BMW,328D,COMPACT,2,4,CVT,경유,12.8,16.9,184
BMW,328D,STATION WAGON ,2,4,CVT,경유,12.8,16.9,184
BMW,330I,COMPACT,2,4,CVT,고급유,9.8,13.9,208
BMW,330I,FULL_SIZE,2,4,CVT,고급유,9.8,13.9,208
BMW,330I,STATION WAGON ,2,4,CVT,고급유,9.8,13.9,208
BMW,340I,COMPACT,3,6,CVT,고급유,10.9,16.1,183
BMW,340I,COMPACT,3,6,MT,고급유,8.3,12.3,240
BMW,340I,COMPACT,3,6,CVT,고급유,9,13.3,223
BMW,340I,COMPACT,3,6,MT,고급유,8.2,11.9,245
BMW,340I,FULL_SIZE,3,6,CVT,고급유,8.5,12.7,235
BMW,430I,SUBCOMPACT,2,4,CVT,고급유,9.3,13.7,214
BMW,430I,COMPACT,2,4,CVT,고급유,9.8,13.9,208
BMW,430I,COMPACT,2,4,CVT,고급유,9.8,13.9,208
BMW,440I,COMPACT,3,6,CVT,고급유,10.9,16.1,183
BMW,440I,COMPACT,3,6,MT,고급유,8.3,12.3,240
BMW,440I,SUBCOMPACT,3,6,CVT,고급유,8.5,12.7,235
BMW,440I,COMPACT,3,6,CVT,고급유,9,13.3,223
BMW,440I,COMPACT,3,6,MT,고급유,8.2,11.9,245
BMW,440I,COMPACT,3,6,CVT,고급유,9,13.3,223
BMW,530I,MID_SIZE,2,4,CVT,고급유,9.8,13.9,208
BMW,540I,MID_SIZE,3,6,CVT,고급유,8.6,12.3,236
BMW,640I,SUBCOMPACT,3,6,CVT,고급유,8.1,11.9,248
BMW,640I,COMPACT,3,6,CVT,고급유,8.1,11.9,248
BMW,640I,FULL_SIZE,3,6,CVT,고급유,8.4,11.9,241
BMW,650I,SUBCOMPACT,4.4,8,CVT,고급유,6.8,10.4,292
BMW,650I,SUBCOMPACT,4.4,8,CVT,고급유,7.1,10,286
BMW,650I,COMPACT,4.4,8,CVT,고급유,6.8,10.4,292
BMW,750I,FULL_SIZE,4.4,8,CVT,고급유,6.8,10.4,292
BMW,750I,FULL_SIZE,4.4,8,CVT,고급유,7,10.6,283
BMW,ALPINA,COMPACT,4.4,8,CVT,고급유,6.8,10.4,292
BMW,M2,SUBCOMPACT,3,6,AT,고급유,8.5,11.2,245
BMW,M2,SUBCOMPACT,3,6,MT,고급유,7.6,10.9,267
BMW,M240I,SUBCOMPACT,3,6,CVT,고급유,9.2,13,222
BMW,M240I,SUBCOMPACT,3,6,MT,고급유,7.9,11.5,255
BMW,M240I,SUBCOMPACT,3,6,CVT,고급유,9.2,13,222
BMW,M240I,SUBCOMPACT,3,6,MT,고급유,8,11.9,249
BMW,M240I,SUBCOMPACT,3,6,CVT,고급유,8.9,12.8,227
BMW,M240I,SUBCOMPACT,3,6,CVT,고급유,8.9,12.8,227
BMW,M3,COMPACT,3,6,AT,고급유,7.4,10.1,280
BMW,M3,COMPACT,3,6,MT,고급유,7.4,10.8,273
BMW,M4,SUBCOMPACT,3,6,AT,고급유,6.9,9.5,299
BMW,M4,SUBCOMPACT,3,6,MT,고급유,7.2,10.6,280
BMW,M4,COMPACT,3,6,AT,고급유,7.4,10.1,280
BMW,M4,COMPACT,3,6,MT,고급유,7.4,10.8,273
BMW,M550I,MID_SIZE,4.4,8,CVT,고급유,7,10.6,283
BMW,M6,SUBCOMPACT,4.4,8,AT,고급유,5.8,8.6,344
BMW,M6,SUBCOMPACT,4.4,8,MT,고급유,6.2,9.2,324
BMW,M6,SUBCOMPACT,4.4,8,AT,고급유,5.8,8.6,344
BMW,M6,SUBCOMPACT,4.4,8,MT,고급유,6.2,9.2,324
BMW,M6,COMPACT,4.4,8,AT,고급유,5.8,8.6,344
BMW,M6,COMPACT,4.4,8,MT,고급유,6.2,9.2,324
BMW,M760I,FULL_SIZE,6.6,12,CVT,고급유,5.6,8.4,355
BMW,X1,SUV ,2,4,CVT,고급유,9.3,13.3,217
BMW,X2,SUV ,2,4,CVT,고급유,9.1,13,222
BMW,X3,SUV ,2,4,CVT,고급유,9.3,12.5,223
BMW,X3,SUV ,3,6,CVT,고급유,8.5,11.6,241
BMW,X4,SUV ,2,4,CVT,고급유,8.5,11.6,240
BMW,X4,SUV ,3,6,CVT,고급유,7.8,10.5,266
BMW,X5,SUV ,3,6,CVT,경유,9.7,12.5,246
BMW,X5,SUV ,3,6,CVT,고급유,7.7,10.2,270
BMW,X5,SUV ,4.4,8,CVT,고급유,6.5,8.9,317
BMW,X5,SUV ,4.4,8,CVT,고급유,6,8.3,341
BMW,X6,SUV ,3,6,CVT,고급유,7.7,10.2,270
BMW,X6,SUV ,4.4,8,CVT,고급유,6.5,8.9,317
BMW,X6,SUV ,4.4,8,CVT,고급유,6,8.3,341
BMW,230I,SUBCOMPACT,2,4,CVT,고급유,9.8,13.9,207
BMW,230I,SUBCOMPACT,2,4,CVT,고급유,10.1,14.1,202
BMW,330I,COMPACT,2,4,CVT,고급유,10.5,14.5,194
BMW,330I,FULL_SIZE,2,4,CVT,고급유,9.8,13.9,207
BMW,330I,STATION WAGON ,2,4,CVT,고급유,9.8,13.9,207
BMW,430I,SUBCOMPACT,2,4,CVT,고급유,9.4,13.7,213
BMW,430I,COMPACT,2,4,CVT,고급유,9.8,13.9,207
BMW,430I,COMPACT,2,4,CVT,고급유,9.8,13.9,207
BMW,440I,COMPACT,3,6,CVT,고급유,8.9,13.7,227
BMW,440I,COMPACT,3,6,MT,고급유,7.8,11.4,256
BMW,440I,SUBCOMPACT,3,6,CVT,고급유,8.5,12.7,235
BMW,440I,COMPACT,3,6,CVT,고급유,8.8,13.2,228
BMW,440I,COMPACT,3,6,MT,고급유,7.7,11.8,256
BMW,440I,COMPACT,3,6,CVT,고급유,8.8,13.2,228
BMW,530I,MID_SIZE,2,4,CVT,고급유,9.8,13.9,207
BMW,540I,MID_SIZE,3,6,CVT,고급유,8.9,12.3,231
BMW,640I,COMPACT,3,6,CVT,고급유,8.1,11.9,248
BMW,640I,FULL_SIZE,3,6,CVT,고급유,8.4,11.9,241
BMW,650I,COMPACT,4.4,8,CVT,고급유,7.1,10.4,282
BMW,750I,FULL_SIZE,4.4,8,CVT,고급유,7.5,10.9,269
BMW,750LI,FULL_SIZE,4.4,8,CVT,고급유,7.1,10.4,282
BMW,ALPINA,COMPACT,4.4,8,CVT,고급유,7.1,10.4,282
BMW,ALPINA,FULL_SIZE,4.4,8,CVT,고급유,7.1,10.4,282
BMW,M2,SUBCOMPACT,3,6,AT,고급유,7,9.6,294
BMW,M2,SUBCOMPACT,3,6,MT,고급유,7.5,10.4,273
BMW,M240I,SUBCOMPACT,3,6,CVT,고급유,8.9,12.8,227
BMW,M240I,SUBCOMPACT,3,6,MT,고급유,7.8,11.4,256
BMW,M240I,SUBCOMPACT,3,6,CVT,고급유,8.9,12.8,227
BMW,M240I,SUBCOMPACT,3,6,MT,고급유,7.8,11.4,256
BMW,M240I,SUBCOMPACT,3,6,CVT,고급유,8.9,12.8,227
BMW,M240I,SUBCOMPACT,3,6,MT,고급유,7.8,11.4,256
BMW,M240I,SUBCOMPACT,3,6,CVT,고급유,8.8,12.5,229
BMW,M240I,SUBCOMPACT,3,6,CVT,고급유,8.8,12.5,229
BMW,M240I,SUBCOMPACT,3,6,CVT,고급유,8.8,12.5,229
BMW,M4,SUBCOMPACT,3,6,AT,고급유,6.9,9.5,299
BMW,M4,SUBCOMPACT,3,6,MT,고급유,7.2,10.6,280
BMW,M4,SUBCOMPACT,3,6,AT,고급유,6.9,9.5,299
BMW,M4,SUBCOMPACT,3,6,MT,고급유,7.2,10.6,280
BMW,M4,COMPACT,3,6,AT,고급유,7,9.6,294
BMW,M4,COMPACT,3,6,MT,고급유,7.5,10.4,273
BMW,M4,COMPACT,3,6,AT,고급유,7,9.6,294
BMW,M4,COMPACT,3,6,MT,고급유,7.5,10.4,273
BMW,M4,COMPACT,3,6,AT,고급유,7,9.6,294
BMW,M5,MID_SIZE,4.4,8,CVT,고급유,6.3,8.9,324
BMW,M5,MID_SIZE,4.4,8,CVT,고급유,6.3,8.9,324
BMW,M550I,MID_SIZE,4.4,8,CVT,고급유,7.5,10.9,269
BMW,M6,COMPACT,4.4,8,AT,고급유,5.8,8.6,344
BMW,M760LI,FULL_SIZE,6.6,12,CVT,고급유,5.6,8.4,355
BMW,M850I,SUBCOMPACT,4.4,8,CVT,고급유,7.4,10.9,270
BMW,M850I,SUBCOMPACT,4.4,8,CVT,고급유,7.5,10.9,269
BMW,X1,SUV ,2,4,CVT,고급유,9.3,13.3,217
BMW,X2,SUV ,2,4,CVT,고급유,9.1,13,222
BMW,X3,SUV ,2,4,CVT,고급유,9.3,12.5,223
BMW,X3,SUV ,3,6,CVT,고급유,8.4,11.5,245
BMW,X4,SUV ,2,4,CVT,고급유,9.3,12.5,223
BMW,X4,SUV ,3,6,CVT,고급유,8.4,11.5,245
BMW,X5,SUV ,3,6,CVT,고급유,8.5,11,245
BMW,X5,SUV ,4.4,8,CVT,고급유,6.5,9,314
BMW,X6,SUV ,3,6,CVT,고급유,7.7,10.1,272
BMW,X6,SUV ,4.4,8,CVT,고급유,7,9.4,294
BMW,X6,SUV ,4.4,8,CVT,고급유,6,8.3,341
BMW,X7,SUV ,3,6,CVT,고급유,8.3,10.6,254
BMW,X7,SUV ,4.4,8,CVT,고급유,7,9.4,294
BMW,230I,SUBCOMPACT,2,4,CVT,고급유,9.9,14.3,204
BMW,230I,SUBCOMPACT,2,4,CVT,고급유,9.2,13.3,219
BMW,230I,SUBCOMPACT,2,4,CVT,고급유,10.5,13.5,200
BMW,230I,SUBCOMPACT,2,4,CVT,고급유,9.2,13.3,219
BMW,330I,COMPACT,2,4,CVT,고급유,10.5,14.5,195
BMW,430I,SUBCOMPACT,2,4,CVT,고급유,9.4,13.7,213
BMW,430I,COMPACT,2,4,CVT,고급유,9.9,14.3,204
BMW,430I,COMPACT,2,4,CVT,고급유,9.2,13.3,219
BMW,430I,COMPACT,2,4,CVT,고급유,9.2,13.3,219
BMW,440I,SUBCOMPACT,3,6,CVT,고급유,8.1,11.8,249
BMW,440I,COMPACT,3,6,CVT,고급유,8.8,12.3,231
BMW,440I,COMPACT,3,6,CVT,고급유,8.8,12,233
BMW,440I,COMPACT,3,6,MT,고급유,7.7,11.8,257
BMW,440I,COMPACT,3,6,CVT,고급유,8.8,12,233
BMW,530I,MID_SIZE,2,4,CVT,고급유,10.1,13.3,206
